GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
83263	1038336770	8528704	400.904	3.293	42.181249	-111.753213
83271	671571261	69197	259.295	0.027	42.442204	-112.91278
83272	345749863	92893893	133.495	35.867	42.114009	-111.599477
83274	236180770	1605531	91.19	0.62	43.34884	-112.097984
83276	1094032145	68481094	422.408	26.441	42.747939	-111.508511
83277	26593964	285146	10.268	0.11	43.066895	-112.667158
83278	3796466555	23851374	1465.824	9.209	44.336299	-114.813696
83281	106701007	490756	41.197	0.189	42.329852	-111.965452
83283	148214949	2082318	57.226	0.804	42.371092	-111.632553
83285	821212712	46478529	317.072	17.945	43.072385	-111.303013
83286	188016035	884909	72.593	0.342	42.063423	-112.015748
83287	74541254	87912916	28.781	33.943	42.042246	-111.399191
83301	729559955	3901959	281.685	1.507	42.400555	-114.524876
83302	1723722501	753408	665.533	0.291	42.226893	-115.009033
83311	270915113	435831	104.601	0.168	42.391733	-113.56472
83312	333739401	40449	128.858	0.016	41.975993	-113.650767
83313	597386016	11641492	230.652	4.495	43.35072	-114.260756
83314	289942882	2792965	111.948	1.078	42.985016	-114.951592
83316	674069463	4052959	260.26	1.565	42.619859	-114.882859
83318	663932408	7152010	256.346	2.761	42.439675	-113.815864
83320	1494694444	4897234	577.105	1.891	43.481456	-113.872707
83321	225991395	457294	87.256	0.177	42.463501	-114.914924
83322	51370761	54163	19.834	0.021	43.349499	-114.978595
83323	707847947	2446338	273.302	0.945	42.502957	-113.391539
83324	227740058	508877	87.931	0.196	42.87274	-114.27211
83325	97598416	827266	37.683	0.319	42.587877	-114.240846
83327	2452468174	10546410	946.903	4.072	43.492599	-114.809455
83328	173181841	1819038	66.866	0.702	42.570448	-114.613167
83330	304192504	1991336	117.449	0.769	42.951933	-114.707998
83332	210823595	6384592	81.399	2.465	42.803128	-114.924974
83333	885247515	2130301	341.796	0.823	43.568308	-114.31095
83334	204938094	1258005	79.127	0.486	42.44446	-114.292089
83335	263429241	5594176	101.711	2.16	42.579582	-114.066822
83336	96597865	5123489	37.297	1.978	42.56468	-113.82465
83337	607347099	285279	234.498	0.11	43.224071	-115.152058
83338	713373785	4973941	275.435	1.92	42.725104	-114.431903
83340	1439347989	7943000	555.735	3.067	43.736127	-114.581926
83341	260488635	1210583	100.575	0.467	42.419106	-114.370742
83342	3200238308	1345928	1235.619	0.52	42.177466	-113.255097
83344	297741826	1444046	114.959	0.558	42.446919	-114.138302
83346	806670299	2672135	311.457	1.032	42.311492	-114.080339
83347	544020672	4673912	210.048	1.805	42.836119	-113.981996
83348	171875576	199629	66.362	0.077	43.249472	-114.10768
83349	188462340	1378058	72.766	0.532	43.096544	-114.181412
83350	774161840	22807151	298.906	8.806	42.694326	-113.579982
83352	566502987	3440882	218.728	1.329	43.070085	-114.412326
83353	22563662	30618	8.712	0.012	43.692277	-114.325199
83354	51068	0	0.02	0.	43.670143	-114.32231
83355	297475294	2609207	114.856	1.007	42.757435	-114.722206
83401	404971316	4121376	156.36	1.591	43.542409	-111.877936
83402	392705474	4314641	151.624	1.666	43.534886	-112.174467
83404	69256509	92872	26.74	0.036	43.421901	-112.011538
83406	260135420	2101117	100.439	0.811	43.443948	-111.811633
83414	887644813	4649838	342.722	1.795	43.861493	-110.935747
83420	1177336336	11440777	454.572	4.417	44.077471	-111.346444
83421	37243695	664663	14.38	0.257	44.020098	-111.529233
83422	348010464	576251	134.368	0.222	43.728569	-111.231457
83423	985421114	274830	380.473	0.106	44.300087	-112.280545
83424	151172459	342225	58.368	0.132	43.910055	-111.16811
83425	254986740	12333701	98.451	4.762	43.912196	-112.242431
83427	1867127	0	0.721	0.	43.524982	-111.932481
83428	556950990	18208576	215.04	7.03	43.469822	-111.172178
83429	1454714377	62002525	561.668	23.939	44.476186	-111.398268
83431	32670578	557625	12.614	0.215	43.688427	-112.032935
83433	2707671	0	1.045	0.	44.484406	-111.333056
83434	107908610	5968018	41.664	2.304	43.752647	-112.006385
83435	359057574	105995	138.633	0.041	43.988863	-112.568602
83436	242438396	659664	93.606	0.255	43.857158	-111.472046
83440	441367714	8496382	170.413	3.28	43.81469	-111.822546
83442	239401903	4719670	92.434	1.822	43.671988	-111.893377
83443	838966130	7279173	323.927	2.811	43.51595	-111.518092
83444	397690785	3199688	153.549	1.235	43.719372	-112.301574
83445	490188914	5579471	189.263	2.154	43.979292	-111.767357
83446	180362527	43835	69.638	0.017	44.472573	-112.187636
83448	76806845	344843	29.655	0.133	43.850004	-111.692649
83449	959357931	9575942	370.41	3.697	43.259048	-111.417191
83450	247044574	3433885	95.384	1.326	43.830648	-112.405569
83451	35770741	143346	13.811	0.055	43.866555	-111.633321
83452	342999588	1202320	132.433	0.464	43.835421	-111.218327
83454	909287	0	0.351	0.	43.591157	-111.952242
83455	299456573	746050	115.621	0.288	43.614042	-111.183881
83460	630601	0	0.243	0.	43.816972	-111.782203
83462	278451991	918182	107.511	0.355	45.301183	-113.809337
83463	413373953	18252	159.605	0.007	45.581364	-114.05356
83464	2742208864	533939	1058.773	0.206	44.533531	-113.255751
83465	480503977	460513	185.524	0.178	44.792741	-113.672382
83466	752220758	2343167	290.434	0.905	45.414846	-114.046629
83467	1962840685	5640216	757.857	2.178	44.979814	-113.896277
83468	420311155	17350	162.283	0.007	44.922252	-113.592213
83469	1204952457	511762	465.235	0.198	45.3418	-114.429539
83501	699561258	14347568	270.102	5.54	46.208729	-116.913734
83520	29967511	4933036	11.571	1.905	46.544438	-116.325745
83522	1094552663	4740686	422.609	1.83	45.919632	-116.511565
83523	490854997	163091	189.52	0.063	46.248903	-116.443537
83524	328154466	8922	126.701	0.003	46.365688	-116.665531
83525	2598018963	2806231	1003.101	1.083	45.788829	-115.517408
83526	94787146	15604	36.598	0.006	46.147763	-116.412071
83530	931835908	1746951	359.784	0.675	45.919925	-116.084203
83533	65970224	25818	25.471	0.01	46.094403	-116.23687
83535	138416538	2615104	53.443	1.01	46.534195	-116.724005
83536	568330524	3403323	219.434	1.314	46.223705	-116.001302
83537	428766733	294141	165.548	0.114	46.637625	-116.550884
83539	7279410767	26354413	2810.596	10.175	46.256823	-114.846623
83540	237365186	965337	91.647	0.373	46.345204	-116.782679
83541	256423132	10630876	99.006	4.105	46.513376	-116.469465
83542	198396725	1445986	76.601	0.558	45.569127	-116.357289
83543	354027617	131811	136.691	0.051	46.273201	-116.23343
83544	610053839	24770558	235.543	9.564	46.490865	-116.151469
83545	116458381	332129	44.965	0.128	46.42642	-116.4218
83546	109088273	50178	42.119	0.019	46.560009	-115.822123
83547	250922040	1670919	96.882	0.645	45.173515	-116.218129
83548	71218818	3823	27.498	0.001	46.360925	-116.505033
83549	1616924518	8142344	624.298	3.144	45.344178	-116.190911
83552	223626195	728263	86.343	0.281	46.008057	-115.932942
83553	276656299	263426	106.818	0.102	46.390006	-115.892311
83554	586216729	3972370	226.34	1.534	45.720056	-116.275289
83555	532913309	1200124	205.759	0.463	46.127543	-116.689431
83601	996760150	3881211	384.851	1.499	43.875935	-115.160367
83602	47397793	260028	18.3	0.1	44.070601	-116.10868
83604	2717277751	27686529	1049.147	10.69	42.515345	-115.747855
83605	71934752	882729	27.774	0.341	43.661908	-116.65629
83607	575314725	22775312	222.13	8.794	43.709411	-116.750541
83610	1029812844	10916133	397.613	4.215	44.743366	-116.77357
83611	5879452777	110757825	2270.07	42.764	44.727247	-115.368064
83612	1780490384	9233495	687.451	3.565	44.921058	-116.586316
83615	202096167	22606602	78.03	8.728	44.720241	-116.054858
83616	275436875	1921593	106.347	0.742	43.775558	-116.394954
83617	607004399	8867965	234.366	3.424	43.936819	-116.505193
83619	84087813	2324127	32.466	0.897	43.966099	-116.910257
83622	689043538	2246882	266.041	0.868	44.101355	-115.884587
83623	548049764	2513798	211.603	0.971	43.082032	-115.392631
83624	670766771	7549346	258.985	2.915	42.904724	-116.154827
83626	16662731	116748	6.434	0.045	43.667499	-116.832129
83627	253229811	6928420	97.773	2.675	42.91784	-115.547313
83628	207568289	1524960	80.143	0.589	43.545047	-117.026362
83629	480072794	2236288	185.357	0.863	43.911871	-116.130418
83631	419730475	38332	162.059	0.015	43.911655	-116.033585
83632	322806030	1768773	124.636	0.683	44.54001	-116.412891
83633	433205935	5337484	167.262	2.061	43.014599	-115.204966
83634	387660036	1924591	149.676	0.743	43.455712	-116.328708
83636	6646160	516809	2.566	0.2	43.906938	-116.659563
83637	1139965939	5327073	440.143	2.057	44.10389	-115.155101
83638	1045356784	33544510	403.615	12.952	45.067169	-115.965688
83639	613129515	3203621	236.731	1.237	43.397377	-116.866526
83641	420787183	7718423	162.467	2.98	43.354103	-116.584684
83642	106314143	230701	41.048	0.089	43.573507	-116.401064
83643	58152832	216735	22.453	0.084	44.628742	-116.445664
83644	131245770	251421	50.674	0.097	43.750958	-116.579647
83645	1160029503	15347806	447.89	5.926	44.368971	-116.583493
83646	71361893	428067	27.553	0.165	43.649585	-116.431758
83647	3760286757	37063655	1451.855	14.31	43.400748	-115.522903
83648	25652230	313076	9.904	0.121	43.049579	-115.866402
83650	4152627744	7990462	1603.339	3.085	42.846008	-116.676479
83651	38459579	124471	14.849	0.048	43.587742	-116.620351
83654	651117466	936179	251.398	0.361	45.100179	-116.350507
83655	151082353	2331007	58.333	0.9	43.951249	-116.788488
83656	1142260	20795	0.441	0.008	43.726465	-116.799115
83657	404215010	435734	156.068	0.168	44.223025	-116.296435
83660	310715130	4689660	119.968	1.811	43.797717	-116.929571
83661	607273997	3882766	234.47	1.499	44.080716	-116.708522
83666	25263214	0	9.754	0.	43.963326	-115.975879
83669	51266905	409204	19.794	0.158	43.724537	-116.488829
83670	191247492	1069098	73.841	0.413	44.018634	-116.312919
83671	2677992178	8556198	1033.979	3.304	45.343872	-115.052327
83672	1573266609	26805150	607.442	10.35	44.374148	-116.957099
83676	105338625	2776166	40.671	1.072	43.656041	-116.907523
83677	922666379	2429367	356.243	0.938	45.052071	-115.518214
83686	230094598	8875031	88.84	3.427	43.492218	-116.607703
83687	128781002	461744	49.723	0.178	43.609971	-116.529134
83702	105288121	390925	40.652	0.151	43.680471	-116.160197
83703	22227235	317231	8.582	0.122	43.665564	-116.24308
83704	22673884	99192	8.754	0.038	43.627161	-116.287653
83705	36951621	308307	14.267	0.119	43.561551	-116.214364
83706	19301658	390042	7.452	0.151	43.591762	-116.195289
83709	89607480	549639	34.598	0.212	43.551005	-116.290126
83712	59442621	226159	22.951	0.087	43.610535	-116.118981
83713	17489194	44269	6.753	0.017	43.640266	-116.333537
83714	126508335	1406470	48.845	0.543	43.73272	-116.288769
83716	1336989545	14748909	516.215	5.695	43.546089	-115.944469
83801	384587788	555789	148.49	0.215	47.936835	-116.666177
83802	1422531098	2966865	549.242	1.146	47.049875	-115.57172
83803	164851482	138326580	63.65	53.408	48.031501	-116.443566
83804	135393884	1144121	52.276	0.442	48.045283	-116.971344
83805	2074809344	20244226	801.088	7.816	48.867051	-116.540728
83806	51678079	10124	19.953	0.004	46.894062	-116.361162
83808	481750368	1139778	186.005	0.44	47.320639	-116.064352
83809	36289714	0	14.012	0.	48.063602	-116.573545
83810	361174421	5685574	139.45	2.195	47.542489	-116.450803
83811	470648914	10534273	181.719	4.067	47.899567	-116.448277
83812	133763982	114267	51.647	0.044	47.023228	-116.233587
83813	117954321	3299048	45.542	1.274	48.085042	-116.672772
83814	513708999	40837587	198.344	15.767	47.586372	-117.034604
83815	41946916	77929	16.196	0.03	47.726282	-116.789948
83821	72146654	91410994	27.856	35.294	48.538979	-116.850646
83822	85638442	2240345	33.065	0.865	48.179101	-116.991105
83823	405497541	275950	156.563	0.107	46.820946	-116.540911
83824	137270533	0	53.	0.	47.113602	-116.910074
83825	1142656	1745142	0.441	0.674	48.245778	-116.594623
83826	10885069	0	4.203	0.	48.976024	-116.188853
83827	24636455	346510	9.512	0.134	46.778344	-116.173678
83830	150071001	69134	57.943	0.027	47.070929	-116.371661
83832	376942300	45666	145.538	0.018	46.552294	-116.909567
83833	275544946	65605080	106.389	25.33	47.509953	-116.718368
83834	257713003	75722	99.504	0.029	46.990842	-116.638414
83835	276290214	16375857	106.676	6.323	47.79695	-116.660251
83836	243084342	53094364	93.855	20.5	48.250954	-116.268957
83837	178794419	263640	69.033	0.102	47.506537	-116.10964
83839	282367238	2197755	109.023	0.849	47.609496	-116.163816
83840	217879	0	0.084	0.	48.310573	-116.515167
83841	12892433	0	4.978	0.	48.201468	-116.751134
83842	50485303	4666373	19.492	1.802	47.444837	-116.546548
83843	312881032	93234	120.804	0.036	46.722245	-116.940158
83844	91012	0	0.035	0.	46.730069	-117.014782
83845	243695560	1828314	94.091	0.706	48.804788	-116.091401
83846	122681564	244388	47.368	0.094	47.480713	-115.767256
83847	294759879	1286086	113.807	0.497	48.577859	-116.449093
83848	81977025	9245722	31.652	3.57	48.641606	-116.993231
83849	50502040	107151	19.499	0.041	47.538098	-115.991959
83850	180486416	44533	69.686	0.017	47.454339	-116.234095
83851	313188945	4580194	120.923	1.768	47.296877	-116.922804
83852	4027416	9745	1.555	0.004	48.307109	-116.542688
83854	194313340	4849002	75.025	1.872	47.721238	-116.971399
83855	287441557	318664	110.982	0.123	46.994784	-116.888154
83856	915024213	15221148	353.293	5.877	48.297327	-116.9109
83857	165873169	115640	64.044	0.045	46.897098	-116.796287
83858	306215872	4514324	118.231	1.743	47.863047	-116.949403
83860	308372740	112154650	119.063	43.303	48.180541	-116.536223
83861	1318540486	14443773	509.091	5.577	47.264602	-116.540566
83864	1188003676	53478428	458.691	20.648	48.476674	-116.514468
83866	170765993	0	65.933	0.	47.155084	-116.42472
83867	11676852	17287	4.508	0.007	47.512124	-115.946935
83868	24819744	326018	9.583	0.126	47.555855	-116.174929
83869	155883299	5778024	60.187	2.231	47.982345	-116.892358
83870	185006284	0	71.431	0.	47.125867	-116.831526
83871	289031839	521262	111.596	0.201	46.741942	-116.74268
83872	107173465	293078	41.38	0.113	46.867496	-116.976959
83873	535081918	852880	206.596	0.329	47.582915	-115.843529
83874	113983677	4018	44.009	0.002	47.643153	-115.804985
83876	309230903	25533670	119.395	9.859	47.45747	-116.930561
84001	58536768	114075	22.601	0.044	40.346686	-110.275956
84002	139536865	35397	53.875	0.014	40.452048	-110.306744
84003	149743020	177362	57.816	0.068	40.471654	-111.68059
84004	75941988	26992	29.321	0.01	40.508779	-111.751405
84005	79866874	0	30.837	0.	40.325112	-111.996537
84006	54251053	0	20.946	0.	40.601472	-112.117246
84007	118140290	1724499	45.614	0.666	40.323702	-110.207858
84010	38953724	55354	15.04	0.021	40.867942	-111.867845
84013	103667608	32493	40.026	0.013	40.295924	-112.094468
84014	14258073	39126	5.505	0.015	40.932087	-111.884024
84015	54793035	128548	21.156	0.05	41.120356	-112.060775
84017	1225313039	11003524	473.096	4.248	40.929601	-111.224304
84018	388813426	0	150.122	0.	41.215331	-111.445567
84020	65222020	38827	25.182	0.015	40.500151	-111.869623
84021	1722466137	13289975	665.048	5.131	40.108225	-110.533755
84022	834388083	10559812	322.159	4.077	40.220367	-112.782691
84023	398456188	3094327	153.845	1.195	40.867848	-109.597053
84024	20319740	0	7.845	0.	41.007663	-111.447334
84025	31607749	431006	12.204	0.166	40.980801	-111.904831
84026	109441525	1807957	42.256	0.698	40.282789	-109.83796
84027	527403161	401718	203.632	0.155	40.153826	-110.819967
84028	125964839	81001702	48.635	31.275	41.923747	-111.41234
84029	880556797	282443	339.985	0.109	40.648688	-112.728467
84031	794069666	4940132	306.592	1.907	40.610251	-110.798432
84032	812052456	12393870	313.535	4.785	40.236389	-111.115543
84033	136169233	0	52.575	0.	40.985643	-111.501104
84034	1536783129	36710	593.355	0.014	39.992371	-113.878933
84035	1483958318	9727254	572.96	3.756	40.313842	-109.475974
84036	823565594	4584893	317.98	1.77	40.691542	-111.052867
84037	48366106	210606	18.674	0.081	41.026669	-111.950558
84038	112717193	62344623	43.52	24.071	41.922699	-111.306214
84039	278925264	1233474	107.694	0.476	40.479556	-109.803813
84040	27618293	316610	10.663	0.122	41.092343	-111.928061
84041	38405754	99041	14.829	0.038	41.069929	-111.981255
84042	20818816	0	8.038	0.	40.340772	-111.724517
84043	80705467	905846	31.161	0.35	40.41031	-111.876308
84044	123500864	69912670	47.684	26.993	40.72011	-112.154965
84045	52750844	105247	20.367	0.041	40.336491	-111.91119
84046	333205013	4460752	128.651	1.722	40.920769	-109.831045
84047	16178837	0	6.247	0.	40.615231	-111.890735
84049	215986428	10468874	83.393	4.042	40.522873	-111.524368
84050	972699590	2939099	375.561	1.135	41.022634	-111.676869
84051	135722962	101145	52.403	0.039	40.389463	-110.427015
84052	377526281	414333	145.764	0.16	40.166509	-109.997739
84053	146725442	54850	56.651	0.021	40.454672	-110.010158
84054	21721556	184790	8.387	0.071	40.838548	-111.916756
84055	402771259	1391175	155.511	0.537	40.702546	-111.314994
84056	24412440	57721	9.426	0.022	41.129126	-111.99193
84057	16346715	0	6.312	0.	40.31428	-111.7104
84058	30757744	1153410	11.876	0.445	40.287743	-111.727923
84060	72647291	630492	28.049	0.243	40.652347	-111.501929
84061	77923406	28659	30.086	0.011	40.764258	-111.321133
84062	105409190	70564	40.699	0.027	40.441154	-111.67045
84063	839906255	14838858	324.29	5.729	39.849587	-109.680896
84064	400617707	385703	154.679	0.149	41.679273	-111.137731
84065	53964831	13039	20.836	0.005	40.49386	-111.943722
84066	434270166	1424027	167.673	0.55	40.32826	-110.026773
84067	21178663	4452	8.177	0.002	41.17105	-112.048138
84069	165785752	670	64.01	0.	40.389758	-112.521376
84070	18634045	0	7.195	0.	40.577108	-111.889045
84071	277422252	2163646	107.113	0.835	40.418088	-112.317205
84072	309602043	0	119.538	0.	40.355408	-110.66031
84073	44090027	19851	17.023	0.008	40.354653	-110.434844
84074	282690882	555581	109.148	0.215	40.555521	-112.265191
84075	36689973	408720	14.166	0.158	41.080909	-112.080743
84076	46486314	0	17.948	0.	40.466458	-109.845533
84078	2402401074	10530689	927.572	4.066	40.627601	-109.480061
84080	90688555	189081	35.015	0.073	40.100245	-112.429915
84081	37885954	0	14.628	0.	40.602819	-112.037619
84082	277554810	0	107.165	0.	40.365806	-111.395291
84083	5419592308	1677939	2092.516	0.648	40.817849	-113.739276
